     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    206848,         0,         0,   0.810,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     81920,         0,         0,   0.817,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   3770368,         0,         0,    16.1,pymatching,5be7004a166950802e87ce9141d0577deb7cedb929b2e85ee7284edd83c86da0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    110592,         0,         0,   0.791,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   1467392,         0,         0,    16.3,pymatching,c604ea41e9ede89988e8145327ffe0330ba278964ad560b765d4fc7c14540d47,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   3820544,         0,         0,    16.1,pymatching,a355c90287253d9e672f3bd122a95cbcc2613b0c404ca2eba304ea0879b7c6d8,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    626688,         1,         0,    16.3,pymatching,b77abbddbca95f7f0a0e1ccdcd3ab26ae2881016b72478022857ed27b7e2b4bc,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    381952,         0,         0,    1.08,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    193536,         0,         0,    1.10,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    172032,         0,         0,    1.10,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    366592,         0,         0,    1.53,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    185344,         0,         0,    1.51,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    373760,         0,         0,    1.53,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    157696,         0,         0,    1.10,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    462848,         0,         0,    1.52,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    263168,         0,         0,    1.54,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    325632,         0,         0,    1.53,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    209920,         0,         0,    1.54,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    443392,         0,         0,    2.14,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    487424,         0,         0,    2.15,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    513024,         0,         0,    2.14,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    739328,         0,         0,    2.12,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    539648,         0,         0,    2.14,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    332800,         0,         0,    2.15,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    358400,         0,         0,    2.15,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    707584,         0,         0,    2.99,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    717824,         0,         0,    2.99,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    306176,         0,         0,    3.15,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   2332672,         0,         0,    16.2,pymatching,7a478f5d202e0f415c3d0f3928b1287f8bc28919846759dcdff736e257f58861,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   3236864,        24,         0,    16.1,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   1903616,         0,         0,    16.2,pymatching,98f64d1246d12ede76d59052c7831d8fe8e7595ea6cd430d7c20e5b45645c01c,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
    991232,         0,         0,    2.97,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    822272,         0,         0,    2.99,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    626688,         0,         0,    3.00,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    431104,         0,         0,    3.02,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   4636672,         0,         0,    11.4,pymatching,74afd2733dcf3b38e2396a04fa60787045ee8b63fe1bd16b6309ec2280c57792,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   2889728,         0,         0,    11.4,pymatching,7d700223e85ef6e546e02af2d2be0a94cd60d17367bdda12e826a04aa5e0fabb,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
    583680,         0,         0,    11.7,pymatching,e47c66f12d369db340e8ba42678d6e994b4d3b06f4d6fab88f2da87c99d912a0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
   3097600,         1,         0,    16.1,pymatching,befd23252b4d3b520099405b5a73420560f06b5f5066d998d4478c3fe3557b72,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   1263616,         0,         0,    16.3,pymatching,e8981f8d7d02ab4d57fd53defcdf5ef741615d48d51555649b8db96439710154,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
    731136,         0,         0,    4.21,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   4471808,         0,         0,    16.1,pymatching,c15595083f2a35704735a71f167462b1692579fa267618bf7b1e65931bef977c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   1011712,         0,         0,    4.19,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   1245184,        11,         0,    16.3,pymatching,2887313ba244fc6b24d30590974a62403374b3d7e58edda266bc21f90404d6d6,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
    748544,         0,         0,    4.22,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   1469440,         0,         0,    4.15,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   1154048,         0,         0,    4.19,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    821248,         0,         0,    4.10,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    599040,         0,         0,    4.22,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   1213440,         0,         0,    5.88,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   1388544,         0,         0,    5.87,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   1123328,         0,         0,    5.90,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   1993728,         0,         0,    5.82,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   1525760,         0,         0,    5.87,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   8406016,         0,         0,    22.3,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   1050624,         0,         0,    5.89,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   6721536,         0,         0,    22.5,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
  17466368,        25,         0,    22.0,pymatching,2a57e1b73a0da766721b846dd6592db77cb6ade765162f99f844af4ae13e676b,"{""base"":""NZ"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   3025920,         0,         0,    22.7,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   3093504,         0,         0,    22.7,pymatching,0165fb1d54745115f89cefdc84dbfb9b0c02e3917f77839d6be21f9d3fa52571,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   2752512,         0,         0,    22.7,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   5347328,         0,         0,    22.6,pymatching,5be7004a166950802e87ce9141d0577deb7cedb929b2e85ee7284edd83c86da0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   4663296,         0,         0,    22.6,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   5495808,         0,         0,    22.5,pymatching,a355c90287253d9e672f3bd122a95cbcc2613b0c404ca2eba304ea0879b7c6d8,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   4451328,        31,         0,    22.6,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   2794496,        10,         0,    22.4,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   4154368,        38,         0,    21.7,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   2117632,        12,         0,    11.1,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      1024,         0,         0,   0.006,pymatching,eaf68683e1924d54378739cb414855801b76475baa44b676b708c9748a2e024b,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   4372480,         0,         0,    22.7,pymatching,3910ea1323d6e3b7af91889031a3bfb98c34559595b12f9756a89fac0a335d5a,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   9661440,         0,         0,    22.3,pymatching,5e214eef1ebcdeb505c25e4670e3c816931c00c01b9f2d603e418012126af703,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
         1,         0,         0,   0.002,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      1297,         0,         0,   0.013,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      4368,         0,         0,   0.014,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      1297,         0,         0,   0.015,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   7511040,         0,         0,    22.4,pymatching,7d700223e85ef6e546e02af2d2be0a94cd60d17367bdda12e826a04aa5e0fabb,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      2048,         0,         0,   0.015,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
    797696,         0,         0,    5.92,pymatching,0a85757493fc6471ae811095e6f1daa649b69f593c2859ff29efab25ca6950ff,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      6144,         0,         0,   0.020,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      3072,         0,         0,   0.022,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   4392960,         3,         0,    22.6,pymatching,befd23252b4d3b520099405b5a73420560f06b5f5066d998d4478c3fe3557b72,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      8192,         0,         0,   0.027,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
         1,         0,         0,   0.013,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   6729728,         0,         0,    22.3,pymatching,74afd2733dcf3b38e2396a04fa60787045ee8b63fe1bd16b6309ec2280c57792,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      5392,         0,         0,   0.014,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      2048,         0,         0,   0.069,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      4096,         0,         0,   0.031,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   1293312,         0,         0,    22.9,pymatching,b77abbddbca95f7f0a0e1ccdcd3ab26ae2881016b72478022857ed27b7e2b4bc,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.002}",
   4608000,         1,         0,    22.5,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      7168,         0,         0,   0.018,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   4337664,         0,         0,    22.6,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     12288,         0,         0,   0.039,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      3072,         0,         0,   0.024,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   2308096,         0,         0,    22.7,pymatching,98f64d1246d12ede76d59052c7831d8fe8e7595ea6cd430d7c20e5b45645c01c,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   8547328,         0,         0,    22.3,pymatching,74afd2733dcf3b38e2396a04fa60787045ee8b63fe1bd16b6309ec2280c57792,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   1673216,         0,         0,    22.8,pymatching,e8981f8d7d02ab4d57fd53defcdf5ef741615d48d51555649b8db96439710154,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
      5120,         0,         0,   0.038,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   6703104,         3,         0,    22.5,pymatching,2c991828c8d4620ba7d06e9a61df878364a5503227065a2481444da00e989512,"{""base"":""NZ"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
     10240,         0,         0,   0.026,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
      4096,         0,         0,   0.032,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   2008064,         0,         0,    22.8,pymatching,c604ea41e9ede89988e8145327ffe0330ba278964ad560b765d4fc7c14540d47,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   4560896,         0,         0,    22.5,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     16384,         0,         0,   0.053,pymatching,1474bef09726297c85e45a30f3b132a6457b4251af3fa2bf9dd55c9f0915e273,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
  12541952,        15,         0,    21.9,pymatching,2a57e1b73a0da766721b846dd6592db77cb6ade765162f99f844af4ae13e676b,"{""base"":""NZ"",""d"":5,""l"":0,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   6745088,         0,         0,    22.5,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   5838848,         0,         0,    22.5,pymatching,c15595083f2a35704735a71f167462b1692579fa267618bf7b1e65931bef977c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
     15360,         0,         0,   0.040,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   9499648,         0,         0,    22.2,pymatching,7d700223e85ef6e546e02af2d2be0a94cd60d17367bdda12e826a04aa5e0fabb,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
      7168,         0,         0,   0.053,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   3346432,         0,         0,    22.7,pymatching,873ae8c6abc1bb9d3c580522df737a354763e5ea1b4bb8a7fde51b5850d7807c,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
      5120,         0,         0,   0.040,pymatching,287c1a2d74f22cba1eeb649eaa41b87adabc397d1287b19c18891b6d8d430636,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.001}",
   5513216,         0,         0,    22.5,pymatching,398641fce4280dec307d50728a52bcf8921215f68d59dcaca061a3d0e7481753,"{""base"":""NZ"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   5039104,         0,         0,    22.6,pymatching,cf3b2e0ddef51be58d60aeef7f3d8e6d4af2d0a4f85ecbb759781fd49f41b723,"{""base"":""ZXinterleaved"",""d"":5,""l"":8,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   6303744,         6,         0,    22.6,pymatching,befd23252b4d3b520099405b5a73420560f06b5f5066d998d4478c3fe3557b72,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0005}",
   3853312,         0,         0,    22.6,pymatching,5be7004a166950802e87ce9141d0577deb7cedb929b2e85ee7284edd83c86da0,"{""base"":""ZXinterleaved"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0001}",
   3608576,         0,         0,    22.6,pymatching,b3131310ea873fd2065cd1c3177b29e82f41bf63b705c8b139d8733109f49922,"{""base"":""NZ"",""d"":5,""l"":12,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
   6479872,         0,         0,    22.4,pymatching,ee361094d26450a5f2ae389547d4ffc1a3f673ecaf4b429b27feeffb9aed96d6,"{""base"":""ZXinterleaved"",""d"":5,""l"":4,""name"":null,""noise_model"":""SI1000"",""p"":0.0002}",
